lID,uID,loID,time,command
6400,45,264,2019-12-05 20:02:14,"UPDATE Deliverables SET Title=1st Draft of ECG Schematic,Type=Other LowCompletion=CompletedExpectedCompletion=Q1 WHERE dID=345"
6401,45,264,2019-12-05 20:02:28,"UPDATE Deliverables SET Title=1st Draft of ECG Schematic,Type=Other LowCompletion=CompletedExpectedCompletion=Q1 WHERE dID=345"
6402,45,264,2019-12-05 20:02:53,"UPDATE Deliverables SET Title=Final ECG Schematic,Type=Other LowCompletion=CompletedExpectedCompletion=Q3 WHERE dID=1219"
6403,45,279,2019-12-05 20:04:56,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES279,Test & Verify Prototype,Other Low,Not Started,Q3 WHERE dID=1220"
6404,45,264,2019-12-05 20:05:08,DELETE FROM Deliverables WHERE dID=459
6405,45,279,2019-12-05 20:08:38,"UPDATE Deliverables SET Title=Test & Verify Prototype,Type=Other LowCompletion=CompletedExpectedCompletion=Q3 WHERE dID=1220"
6406,45,279,2019-12-05 20:08:51,DELETE FROM Deliverables WHERE dID=846
6407,45,279,2019-12-05 20:17:27,"UPDATE Deliverables SET Title=Detect ECG Signal With Oscilloscope,Type=Other LowCompletion=CompletedExpectedCompletion=Q3 WHERE dID=1059"
6408,45,279,2019-12-05 20:20:36,"UPDATE Deliverables SET Title=Detect ECG Signal With Oscilloscope,Type=Other LowCompletion=CompletedExpectedCompletion=Q3 WHERE dID=1059"
6410,51,0,2019-12-05 23:23:23,Login by uID=51
6411,51,0,2019-12-05 23:23:42,Login by uID=51
6412,51,193,2019-12-06 00:24:02,DELETE FROM Deliverables WHERE dID=176
6413,51,193,2019-12-06 00:24:18,DELETE FROM Deliverables WHERE dID=177
6414,51,194,2019-12-06 00:25:23,"UPDATE Deliverables SET Title=genetics video,Type=Other LowCompletion=CompletedExpectedCompletion=Q3 WHERE dID=891"
6415,51,194,2019-12-06 00:25:33,"UPDATE Deliverables SET Title=Getting the website Reviewed by a Biology Teacher,Type=Invention disclosuresCompletion=In progressExpectedCompletion=Q4 WHERE dID=919"
6416,51,198,2019-12-06 00:26:32,"UPDATE Deliverables SET Title=Transferable to easy understand,Type=Invited outreach activitiesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=189"
6417,51,420,2019-12-06 00:27:15,"UPDATE Deliverables SET Title=Arterial System,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1183"
6418,45,0,2019-12-06 09:40:03,Login by uID=45
6419,45,0,2019-12-06 09:40:09,Login by uID=45
6421,77,0,2019-12-06 11:00:28,Login by uID=77
6428,78,0,2019-12-06 14:27:27,Login by uID=78
6429,78,273,2019-12-06 15:32:39,"UPDATE Deliverables SET Title=Poster presentation,Type=non-refereed conferencesCompletion=CompletedExpectedCompletion=Q1 WHERE dID=951"
6430,78,273,2019-12-06 15:32:53,"UPDATE Deliverables SET Title=Poster presentation,Type=non-refereed conferencesCompletion=CompletedExpectedCompletion=Q1 WHERE dID=398"
6431,78,273,2019-12-06 15:33:02,"UPDATE Deliverables SET Title=Poster presentation,Type=non-refereed conferencesCompletion=CompletedExpectedCompletion=Q1 WHERE dID=601"
6432,78,273,2019-12-06 15:33:15,"UPDATE Deliverables SET Title=Poster presentation,Type=non-refereed conferencesCompletion=CompletedExpectedCompletion=Q1 WHERE dID=951"
6433,78,273,2019-12-06 15:33:40,UPDATE LearningObjectives SET uID=78 Title=Poster presentation Code=DSK3 Blooms1=Understand Blooms2=Conceptual Notes=Description=Present a poster at NDSUWHERE loID=273
6434,78,273,2019-12-06 15:36:00,UPDATE LearningObjectives SET uID=78 Title=Poster presentation Code=DSK3 Blooms1=Understand Blooms2=Conceptual Notes= I have presented a poster at the Annual Biomedical Engineering Symposium which was held at NDSU on September 30th 2019.Description=Present a poster at NDSUWHERE loID=273
6435,78,303,2019-12-06 15:43:25,"UPDATE LearningObjectives SET uID=78 Title=Manuscript preparation/abstract submission Code=PC5 Blooms1=Create Blooms2=Metacognitive Notes=We have actually submitted an abstract to two conferences and it was accepted in both of them. I have written the introductory part of the abstract, reviewed it, and submitted it to the 22th InternatiDescription=We will write a manuscript that will be submitted to a conference or a peer reviewed journal.WHERE loID=303"
6436,78,303,2019-12-06 15:49:19,DELETE FROM Deliverables WHERE dID=590
6437,78,303,2019-12-06 15:50:06,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES303,Manuscript preparation/abstract submission,Refereed conferences,Completed,Q4 WHERE dID=1221"
6438,78,303,2019-12-06 15:50:32,"UPDATE Deliverables SET Title=Manuscript preparation/abstract submission,Type=Refereed conferencesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=591"
6439,78,303,2019-12-06 15:51:31,"UPDATE Deliverables SET Title=Manuscript preparation/abstract submission,Type=Refereed conferencesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=591"
6440,78,303,2019-12-06 15:52:08,"UPDATE Deliverables SET Title=Manuscript preparation/abstract submission,Type=Refereed conferencesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1221"
6441,78,303,2019-12-06 15:52:26,"UPDATE Deliverables SET Title=Paper writing,Type=Refereed journal manuscriptsCompletion=CompletedExpectedCompletion=Q4 WHERE dID=589"
6442,78,303,2019-12-06 15:52:55,"UPDATE Deliverables SET Title=Manuscript preparation/abstract submission,Type=Refereed journal manuscriptsCompletion=CompletedExpectedCompletion=Q4 WHERE dID=589"
6443,78,395,2019-12-06 15:54:30,"UPDATE LearningObjectives SET uID=78 Title=CITI courses to be able to record data from subjects Code=FR7 Blooms1=Apply Blooms2=Procedural Notes=I have taken most of the courses required to be on IRB, and I am actually on the IRB at Sanford Clinic at Fargo.Description=I will take the CITI courses which are required for any student who is willing to record data  from human subjects.WHERE loID=395"
6444,78,395,2019-12-06 15:55:09,"UPDATE LearningObjectives SET uID=78 Title=CITI courses to be able to record data from subjects Code=FR7 Blooms1=Apply Blooms2=Procedural Notes=I have taken most of the courses required to record data from human subjects, and I am actually on the IRB at Sanford Clinic at Fargo.Description=I will take the CITI courses which are required for any student who is willing to record data  from human subjects.WHERE loID=395"
6445,52,0,2019-12-06 15:17:52,Login by uID=52
6446,52,119,2019-12-06 16:23:10,"UPDATE Deliverables SET Title=Fourth Presentation,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=943"
6447,52,176,2019-12-06 16:24:21,"UPDATE Deliverables SET Title=Present for EMBS,Type=Invited outreach activitiesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=155"
6448,52,176,2019-12-06 16:25:03,"UPDATE Deliverables SET Title=Present for EMBS & get feedback,Type=Invited outreach activitiesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=155"
6449,52,174,2019-12-06 16:32:18,"UPDATE Deliverables SET Title=Giving feedback on presentations given in Quarter 4,Type=documented general assistance to others in the classCompletion=CompletedExpectedCompletion=Q4 WHERE dID=145"
6450,52,118,2019-12-06 16:35:56,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES118,Send Tissue Engineering Pamphlet from EMBS to outside source,documented general assistance to others in the class,Completed,Q4 WHERE dID=1222"
6451,52,118,2019-12-06 16:36:15,"UPDATE Deliverables SET Title=Send Tissue Engineering Pamphlet from EMBS to outside source,Type=documented general assistance to others in the classCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1222"
6452,52,118,2019-12-06 16:41:34,"UPDATE Deliverables SET Title=Submit Research Paper for Review,Type=Other HighCompletion=CompletedExpectedCompletion=Q4 WHERE dID=150"
6453,52,390,2019-12-06 16:41:47,"UPDATE Deliverables SET Title=Arterial system,Type=HomeworkCompletion=In progressExpectedCompletion=Q4 WHERE dID=1016"
6454,45,0,2019-12-06 15:43:41,Login by uID=45
6455,45,0,2019-12-06 15:43:46,Login by uID=45
6456,52,390,2019-12-06 16:43:48,"UPDATE Deliverables SET Title=Arterial system,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1016"
6457,45,264,2019-12-06 16:47:59,"UPDATE Deliverables SET Title=Order Prototype PCB,Type=Other LowCompletion=CompletedExpectedCompletion=Q2 WHERE dID=348"
6458,45,264,2019-12-06 17:22:03,"UPDATE Deliverables SET Title=Create BOM for Hardware Package,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=352"
6459,37,0,2019-12-07 10:05:01,Login by uID=37
6460,69,0,2019-12-07 12:00:24,Login by uID=69
6461,40,0,2019-12-07 12:45:38,Login by uID=40
6462,40,128,2019-12-07 13:51:44,"UPDATE Deliverables SET Title=Chapter-3: Physiology of how electrical and ventricular compression effect the flow of the blood,Type=HomeworkCompletion=CompletedExpectedCompletion=Q2 WHERE dID=409"
6463,40,128,2019-12-07 13:52:03,"UPDATE Deliverables SET Title=Chapter-2: Hemo-dynamic nature of blood vessels,Type=HomeworkCompletion=CompletedExpectedCompletion=Q2 WHERE dID=408"
6464,40,128,2019-12-07 13:52:57,"UPDATE Deliverables SET Title=Chapter-1 : overview of heart, its vascular circuit in the body,Type=HomeworkCompletion=CompletedExpectedCompletion=Q1 WHERE dID=118"
6465,69,218,2019-12-07 19:47:01,"UPDATE Deliverables SET Title=Submit abstract for paper describing experience with CardioKey team,Type=Refereed journal manuscriptsCompletion=CompletedExpectedCompletion=Q2 WHERE dID=232"
6466,69,106,2019-12-07 19:50:10,"UPDATE Deliverables SET Title=Apply preprocessing functions to data collected with team's hardware and revise functions as necessa,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q4 WHERE dID=224"
6467,40,0,2019-12-08 05:44:47,Login by uID=40
6468,40,128,2019-12-08 06:50:19,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES128,Arterial system,Homework,Completed,Q3 WHERE dID=1223"
6469,40,274,2019-12-08 06:51:48,DELETE FROM Deliverables WHERE dID=420
6470,40,274,2019-12-08 06:52:30,"UPDATE Deliverables SET Title=Learn Amplification techniques for the heart signals,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q4 WHERE dID=424"
6471,40,276,2019-12-08 07:21:31,"UPDATE Deliverables SET Title=If possible learning the usage of ANSYS software,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q4 WHERE dID=431"
6472,40,129,2019-12-08 07:39:51,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES129,Feedback from the judges of GRS symposium,Awards,Completed,Q4 WHERE dID=1224"
6473,40,129,2019-12-08 07:40:14,"UPDATE Deliverables SET Title=Feedback from the judges of GRS symposium,Type=AwardsCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1224"
6474,40,276,2019-12-08 07:42:14,"UPDATE Deliverables SET Title=If possible learning the usage of ANSYS software,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q4 WHERE dID=431"
6475,58,0,2019-12-08 09:48:38,Login by uID=58
6476,40,128,2019-12-08 12:54:41,"UPDATE Deliverables SET Title=Arterial system,Type=HomeworkCompletion=CompletedExpectedCompletion=Q3 WHERE dID=1223"
6477,58,0,2019-12-08 15:23:34,Login by uID=58
6478,58,0,2019-12-08 15:23:53,Login by uID=58
6479,33,0,2019-12-08 17:23:11,Login by uID=33
6480,33,0,2019-12-08 17:23:49,Login by uID=33
6481,33,156,2019-12-08 18:33:36,"UPDATE Deliverables SET Title=Tissue Engineering Brochure Distribution,Type=Other MedCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1198"
6482,45,0,2019-12-08 23:02:41,Login by uID=45
6483,45,0,2019-12-08 23:02:46,Login by uID=45
6486,33,0,2019-12-09 09:47:11,Login by uID=33
6487,33,0,2019-12-09 09:47:15,Login by uID=33
6488,33,411,2019-12-09 10:48:36,"UPDATE Deliverables SET Title=Functional Block Diagram,Type=HomeworkCompletion=CompletedExpectedCompletion=Q3 WHERE dID=1152"
6489,67,0,2019-12-09 10:05:47,Login by uID=67
6490,67,405,2019-12-09 11:07:53,"UPDATE Deliverables SET Title=Understand the arterial system,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1133"
6491,67,382,2019-12-09 11:08:43,"UPDATE Deliverables SET Title=Create a layout of the expected device,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q4 WHERE dID=959"
6492,67,352,2019-12-09 11:11:37,"UPDATE Deliverables SET Title=Present poster at graduate symposium,Type=Refereed conferencesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=998"
6493,67,352,2019-12-09 11:13:03,"UPDATE Deliverables SET Title=Present poster at graduate symposium,Type=Refereed conferencesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=998"
6494,67,405,2019-12-09 11:15:27,"UPDATE Deliverables SET Title=Use VR to improve understanding of the cardio system,Type=QuizCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1135"
6495,67,352,2019-12-09 11:18:34,"UPDATE Deliverables SET Title=Obtain feedback from class for revisions of symposium poster,Type=Other LowCompletion=CompletedExpectedCompletion=Q1 WHERE dID=687"
6496,67,351,2019-12-09 11:22:21,"UPDATE Deliverables SET Title=Create accountability board to track progress or group members,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q1 WHERE dID=714"
6497,67,351,2019-12-09 11:26:57,"UPDATE Deliverables SET Title=Delegate tasks to group members to contribute to project,Type=Other LowCompletion=CompletedExpectedCompletion=Q1 WHERE dID=706"
6498,67,351,2019-12-09 11:31:59,"UPDATE Deliverables SET Title=Create google drive to compile all documents/progress of project,Type=Other LowCompletion=CompletedExpectedCompletion=Q2 WHERE dID=704"
6499,67,350,2019-12-09 11:46:29,"UPDATE Deliverables SET Title=View resources given by other teammates to develop understanding of biosensors,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q2 WHERE dID=702"
6500,67,350,2019-12-09 11:50:42,"UPDATE Deliverables SET Title=Determine limits of variables,Type=Other LowCompletion=Not StartedExpectedCompletion=Q3 WHERE dID=707"
6501,67,350,2019-12-09 11:50:52,DELETE FROM Deliverables WHERE dID=708
6502,67,350,2019-12-09 11:50:57,DELETE FROM Deliverables WHERE dID=709
6503,67,350,2019-12-09 11:51:13,"UPDATE Deliverables SET Title=Determine limits of variables,Type=Other LowCompletion=CompletedExpectedCompletion=Q3 WHERE dID=707"
6504,67,382,2019-12-09 11:52:52,"UPDATE Deliverables SET Title=Create a layout of the expected device,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q4 WHERE dID=959"
6505,67,352,2019-12-09 11:53:24,"UPDATE Deliverables SET Title=Present poster at graduate symposium,Type=Refereed conferencesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=998"
6506,43,0,2019-12-09 11:17:41,Login by uID=43
6507,43,238,2019-12-09 12:21:43,"UPDATE Deliverables SET Title=Meet and Communicate with the group consistently,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=288"
6508,43,171,2019-12-09 12:22:25,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES171,Completed Website,Review of others evidence,Completed,Q4 WHERE dID=1225"
6509,43,171,2019-12-09 12:26:18,"UPDATE Deliverables SET Title=Completed Website,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1225"
6510,43,372,2019-12-09 12:28:21,"UPDATE Deliverables SET Title=Get the website reviewed by other students in the class,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=880"
6511,43,372,2019-12-09 12:28:41,DELETE FROM Deliverables WHERE dID=879
6512,77,0,2019-12-09 11:34:27,Login by uID=77
6513,33,411,2019-12-09 12:43:32,"UPDATE Deliverables SET Title=Arterial System,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1156"
6516,33,411,2019-12-09 13:25:07,"UPDATE Deliverables SET Title=PV Loops/Time Domain,Type=HomeworkCompletion=CompletedExpectedCompletion=Q3 WHERE dID=1154"
6558,33,411,2019-12-09 14:17:44,"UPDATE Deliverables SET Title=R and C Principles,Type=HomeworkCompletion=CompletedExpectedCompletion=Q3 WHERE dID=1153"
6562,62,0,2019-12-09 14:38:47,Login by uID=62
6564,58,0,2019-12-09 15:00:48,Login by uID=58
6565,58,0,2019-12-09 15:00:56,Login by uID=58
6566,58,132,2019-12-09 16:12:10,"UPDATE Deliverables SET Title=Preparing a poster and present it in front of class to get reviews,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1104"
6567,58,132,2019-12-09 16:12:35,"UPDATE Deliverables SET Title=Present in the conference,Type=Refereed conferencesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1105"
6568,58,243,2019-12-09 16:14:05,"UPDATE Deliverables SET Title=Sharing the resources on Comsol with the group,Type=Other LowCompletion=CompletedExpectedCompletion=Q3 WHERE dID=303"
6569,58,243,2019-12-09 16:14:16,"UPDATE Deliverables SET Title=Conducting a hands on session of comsol simulations to teach the group,Type=Providing expertise to other research groups in the laboratory environment (documented)Completion=CompletedExpectedCompletion=Q4 WHERE dID=733"
6570,58,243,2019-12-09 16:15:24,"UPDATE Deliverables SET Title=Helping group members on comsol simulations,Type=Other MedCompletion=In progressExpectedCompletion=Q4 WHERE dID=743"
6571,58,360,2019-12-09 16:19:32,"UPDATE Deliverables SET Title=Present my 3 minutes Innovation challenge presentation to the class and get reviews,Type=In-class SurveyCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1107"
6572,58,359,2019-12-09 16:21:22,"UPDATE Deliverables SET Title=Summary report of the class notes,Type=documented general assistance to others in the classCompletion=CompletedExpectedCompletion=Q3 WHERE dID=727"
6573,40,0,2019-12-09 15:21:58,Login by uID=40
6574,40,0,2019-12-09 15:22:05,Login by uID=40
6575,40,0,2019-12-09 15:55:06,Login by uID=40
6576,58,132,2019-12-09 16:58:23,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES132,Compete in poster presentation competition,Awards,Completed,Q4 WHERE dID=1230"
6577,58,132,2019-12-09 16:59:06,"UPDATE Deliverables SET Title=Compete in poster presentation competition,Type=AwardsCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1230"
6578,40,274,2019-12-09 17:26:36,"UPDATE Deliverables SET Title=Study techniques in implementing the filtering the data from analog signals,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q4 WHERE dID=426"
6579,40,274,2019-12-09 17:27:15,"UPDATE Deliverables SET Title=Learn how to de noise the signals without loosing our data,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q3 WHERE dID=425"
6581,51,0,2019-12-09 18:59:40,Login by uID=51
6582,51,0,2019-12-09 18:59:53,Login by uID=51
6584,46,0,2019-12-09 22:00:33,Login by uID=46
6585,46,301,2019-12-09 23:02:41,"UPDATE Deliverables SET Title=presentation 4,Type=documented general assistance to others in the classCompletion=CompletedExpectedCompletion=Q4 WHERE dID=583"
6586,46,300,2019-12-09 23:03:45,"UPDATE Deliverables SET Title=review input from reviewers,Type=Invited outreach activitiesCompletion=In progressExpectedCompletion=Q4 WHERE dID=573"
6587,46,300,2019-12-09 23:03:57,"UPDATE Deliverables SET Title=locate reviewers,Type=Invited outreach activitiesCompletion=In progressExpectedCompletion=Q3 WHERE dID=570"
6588,46,223,2019-12-09 23:27:00,"UPDATE Deliverables SET Title=compile information to be used on web tool,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q2 WHERE dID=240"
6589,40,0,2019-12-10 01:26:57,Login by uID=40
6590,40,130,2019-12-10 02:30:50,"UPDATE Deliverables SET Title=Make a sketch of poster we want to present and get input from the class,Type=non-refereed conferencesCompletion=CompletedExpectedCompletion=Q1 WHERE dID=415"
6591,43,0,2019-12-10 09:15:28,Login by uID=43
6592,43,372,2019-12-10 10:16:11,"UPDATE Deliverables SET Title=Use what is learned from the various reviews to improve the website,Type=Other LowCompletion=In progressExpectedCompletion=Q4 WHERE dID=881"
6594,67,0,2019-12-10 09:24:19,Login by uID=67
6595,64,0,2019-12-10 09:24:25,Login by uID=64
6596,64,0,2019-12-10 09:24:36,Login by uID=64
6597,67,351,2019-12-10 10:24:37,"UPDATE Deliverables SET Title=Learn how to run and basic knowledge of Labview,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q4 WHERE dID=710"
6598,67,351,2019-12-10 10:24:43,"UPDATE Deliverables SET Title=Learn how to run and basic knowledge of Comsol,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q4 WHERE dID=712"
6599,67,351,2019-12-10 10:24:51,"UPDATE Deliverables SET Title=Learn how to run and basic knowledge of Proteus,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q4 WHERE dID=713"
6600,64,383,2019-12-10 10:25:13,"UPDATE Deliverables SET Title=Finalize variables and conduct statistical analysis,Type=Other LowCompletion=CompletedExpectedCompletion=Q3 WHERE dID=978"
6601,64,383,2019-12-10 10:25:26,"UPDATE Deliverables SET Title=Write abstract,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=979"
6602,64,383,2019-12-10 10:25:43,"UPDATE Deliverables SET Title=Make poster,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=980"
6614,69,0,2019-12-10 09:46:47,Login by uID=69
6615,46,0,2019-12-10 09:50:46,Login by uID=46
6616,46,428,2019-12-10 10:52:13,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 46,basic course objectives,DSK0,Understand,Factual,,all of the evidence that covers the main pillars of the course."
6617,46,428,2019-12-10 10:53:20,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES428,functional block diagram,Other Low,In progress,Q4 WHERE dID=1231"
6618,46,428,2019-12-10 10:53:59,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES428,R and C principles,Other Low,In progress,Q4 WHERE dID=1232"
6619,46,428,2019-12-10 10:54:44,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES428,PV loops/ time domain,Other Low,In progress,Q4 WHERE dID=1233"
6620,46,428,2019-12-10 10:55:22,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES428,ECG,Other Low,In progress,Q4 WHERE dID=1234"
6621,46,428,2019-12-10 10:55:45,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES428,Arterial system,Other Low,In progress,Q4 WHERE dID=1235"
6622,46,428,2019-12-10 11:25:25,"UPDATE Deliverables SET Title=functional block diagram,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1231"
6623,58,0,2019-12-10 10:36:40,Login by uID=58
6624,58,0,2019-12-10 10:36:44,Login by uID=58
6625,58,243,2019-12-10 11:55:09,"UPDATE Deliverables SET Title=Sharing the resources on Comsol with the group,Type=Other LowCompletion=CompletedExpectedCompletion=Q3 WHERE dID=303"
6626,40,0,2019-12-10 11:04:49,Login by uID=40
6627,50,0,2019-12-10 11:08:42,Login by uID=50
6628,50,0,2019-12-10 11:09:23,Login by uID=50
6629,50,204,2019-12-10 12:13:32,"UPDATE Deliverables SET Title=Learn and use COMSOL (Finite Element Analysis) for material modelling,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=498"
6630,50,202,2019-12-10 12:16:26,"UPDATE Deliverables SET Title=Work on development of a prototype or proof of concept for our device,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q4 WHERE dID=499"
6631,50,202,2019-12-10 12:21:26,"UPDATE Deliverables SET Title=Design circuit layout for the device prototype,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q4 WHERE dID=988"
6632,71,0,2019-12-10 11:21:38,Login by uID=71
6633,71,97,2019-12-10 12:22:10,"UPDATE Deliverables SET Title=File Preliminary Patent Application,Type=Invention disclosuresCompletion=CompletedExpectedCompletion=Q4 WHERE dID=491"
6634,40,274,2019-12-10 12:32:28,"UPDATE Deliverables SET Title=Learn Amplification techniques for the heart signals,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q4 WHERE dID=424"
6635,50,202,2019-12-10 12:33:49,"UPDATE Deliverables SET Title=Acquire and learn use of CAD software  for electronic circuit design,Type=HomeworkCompletion=CompletedExpectedCompletion=Q3 WHERE dID=893"
6636,50,202,2019-12-10 12:36:41,"UPDATE Deliverables SET Title=Implement methods from class & symposium reviews and literature to develop a proposed design for the,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q2 WHERE dID=194"
6637,50,199,2019-12-10 12:41:37,"UPDATE Deliverables SET Title=Demonstrate knowledge of Cardiac Physiology and cycle from the class lectures,Type=QuizCompletion=CompletedExpectedCompletion=Q1 WHERE dID=493"
6638,50,203,2019-12-10 12:43:38,"UPDATE Deliverables SET Title=Demonstrate good presentation skills,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=195"
6645,56,0,2019-12-10 12:26:08,Login by uID=56
6646,45,0,2019-12-10 12:32:02,Login by uID=45
6647,45,0,2019-12-10 12:32:06,Login by uID=45
6649,52,0,2019-12-10 12:35:41,Login by uID=52
6652,52,119,2019-12-10 13:36:21,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES119,Final Presentation,Other Low,In progress,Q4 WHERE dID=1237"
6654,52,119,2019-12-10 13:37:18,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES119,Create PowerPoint for final presentation,Other Low,In progress,Q4 WHERE dID=1238"
6655,54,0,2019-12-10 12:40:53,Login by uID=54
6656,54,0,2019-12-10 12:41:02,Login by uID=54
6657,54,392,2019-12-10 13:41:19,"UPDATE Deliverables SET Title=Electrical Axis,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1033"
6658,54,191,2019-12-10 13:41:43,"UPDATE Deliverables SET Title=Work through website issues,Type=documented general assistance to others in the classCompletion=In progressExpectedCompletion=Q4 WHERE dID=166"
6659,54,392,2019-12-10 13:41:56,"UPDATE Deliverables SET Title=Arterial System,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1030"
6660,54,392,2019-12-10 13:42:03,"UPDATE Deliverables SET Title=Resistance and Compliance,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1029"
6661,54,392,2019-12-10 13:42:10,"UPDATE Deliverables SET Title=Functional Block Diagram,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1028"
6662,54,191,2019-12-10 13:42:37,DELETE FROM Deliverables WHERE dID=165
6663,54,191,2019-12-10 13:43:00,DELETE FROM Deliverables WHERE dID=889
6664,54,392,2019-12-10 13:45:42,"UPDATE Deliverables SET Title=Electrical Axis,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1033"
6665,54,392,2019-12-10 13:45:48,DELETE FROM Deliverables WHERE dID=1033
6666,75,0,2019-12-10 12:46:30,Login by uID=75
6667,54,392,2019-12-10 13:46:33,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES392,PV loops/ Time Domain,Homework,Completed,Q4 WHERE dID=1239"
6668,54,392,2019-12-10 13:47:48,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES392,ECG,Homework,Completed,Q4 WHERE dID=1240"
6673,75,0,2019-12-10 13:29:55,Login by uID=75
6675,33,0,2019-12-10 16:51:53,Login by uID=33
6676,33,0,2019-12-10 16:52:00,Login by uID=33
6677,33,411,2019-12-10 17:52:10,"UPDATE Deliverables SET Title=ECG,Type=HomeworkCompletion=CompletedExpectedCompletion=Q3 WHERE dID=1155"
6678,33,157,2019-12-10 17:52:48,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES157,Modify Paper,Other High,In progress,Q4 WHERE dID=1241"
