User Number,Date Time,Year,Token Number,Text 1,Text 2,Text 3,Text 4,Text Concat
122,2020-11-19 16:09:17,2020,624,FBD,I will relate this concept to my project,Flipgrid Video,,FBD I will relate this concept to my project Flipgrid Video
122,2020-11-19 16:10:16,2020,625,PV loops/time domain,I will relate this concept with my project,Flipgrid Video,,PV loops/time domain I will relate this concept with my project Flipgrid Video
122,2020-11-19 16:10:58,2020,626,ECG,I will relate this concept to my project,Flipgrid video,,ECG I will relate this concept to my project Flipgrid video
122,2020-11-19 16:11:44,2020,627,Arterial system,I will relate the concept of the Arterial system with my groups project,Flipgrid video,,Arterial system I will relate the concept of the Arterial system with my groups project Flipgrid video
120,2020-11-19 16:29:49,2020,628,ECG,I will relate how our project about a defribulator effects the electric system of the heart and how that system relates to the functional block diagram,A video,,ECG I will relate how our project about a defribulator effects the electric system of the heart and how that system relates to the functional block diagram A video
111,2020-11-19 19:19:42,2020,549,Functional block diagram,Using my knowledge of the R and C Principles and connecting the concepts of resistance and compliance to other tokens like the FBD and PV Loops I will use the knowledge I have learned in in tandem to create a presentation as a finalist of ND Innovation Day with my group's project.,I will attach a recording of my group's presentation to the audience at ND Innovation Day and will also submit a written document of how I contributed to our final presentation. , evidence2=,Functional block diagram Using my knowledge of the R and C Principles and connecting the concepts of resistance and compliance to other tokens like the FBD and PV Loops I will use the knowledge I have learned in in tandem to create a presentation as a finalist of ND Innovation Day with my group's project. I will attach a recording of my group's presentation to the audience at ND Innovation Day and will also submit a written document of how I contributed to our final presentation. 
123,2020-11-20 09:50:18,2020,589,Arterial system,I will explain in a Flipgrid how the project uses the arterial system and how it applies to our project and how we presented it at the innovation challange. ,FLIPGRID, evidence2=,Arterial system I will explain in a Flipgrid how the project uses the arterial system and how it applies to our project and how we presented it at the innovation challange.  FLIPGRID
108,2020-11-20 11:06:37,2020,629,PV loops/time domain,I make a literature review about Blood Pressure in CHF patients and devices used for CHF patients.,Clip to explain this review.,,PV loops/time domain I make a literature review about Blood Pressure in CHF patients and devices used for CHF patients. Clip to explain this review.
108,2020-11-20 11:08:33,2020,630,ECG,I find the information which shows the FDA classification for cardiovascular devices and show how it works in my project.,,,ECG I find the information which shows the FDA classification for cardiovascular devices and show how it works in my project. 
108,2020-11-20 11:09:47,2020,631,ECG,The abstract which our group submits for the innovation challenge.,Abstract file.,,ECG The abstract which our group submits for the innovation challenge. Abstract file.
117,2020-11-20 22:45:38,2020,427,Arterial System,I will describe my understanding of the arterial system.,I will upload a link to a video., evidence2=https://ndusbpos-my.sharepoint.com/:v:/g/personal/kiersten_evenson_ndus_edu/Edz5yVphHwlNvddSPD52lb4BB8UVkATLHImD36_D3z2f8A?e=2L6yMK,Arterial System I will describe my understanding of the arterial system. I will upload a link to a video.
117,2020-11-20 22:46:43,2020,379,Functional Block Diagram,I will relate the functional block diagram of the heart to monitoring effects of CHF through software.,I will attach a video link., evidence2=,Functional Block Diagram I will relate the functional block diagram of the heart to monitoring effects of CHF through software. I will attach a video link.
139,2020-11-21 15:14:33,2020,632,ECG,I am going to learn about the ECG concepts from class.,I will provide a video explaining the concepts.,,ECG I am going to learn about the ECG concepts from class. I will provide a video explaining the concepts.
139,2020-11-21 15:15:05,2020,633,Arterial system,I am going to learn about the atrial system concepts from class.,I am going to provide a video explaining the concepts from class.,,Arterial system I am going to learn about the atrial system concepts from class. I am going to provide a video explaining the concepts from class.
139,2020-11-21 15:15:56,2020,634,Functional block diagram,I am going to relate the functional block diagram to my project.,I will provide a video linking the ideas.,,Functional block diagram I am going to relate the functional block diagram to my project. I will provide a video linking the ideas.
139,2020-11-21 15:16:35,2020,635,R and C principles,I am going to show how R and C principles relate to my group project.,I will provide a video explaining how they connect.,,R and C principles I am going to show how R and C principles relate to my group project. I will provide a video explaining how they connect.
139,2020-11-21 15:17:47,2020,636,PV loops/time domain,I am going to connect PV loops to my project.,I will provide a video explaining the connection.,,PV loops/time domain I am going to connect PV loops to my project. I will provide a video explaining the connection.
139,2020-11-21 15:18:42,2020,637,ECG,I am going to relate ECG concepts to my project.,I am going to provide a video explaining the connection of these concepts.,,ECG I am going to relate ECG concepts to my project. I am going to provide a video explaining the connection of these concepts.
139,2020-11-21 15:19:36,2020,638,Arterial system,I am going to relate the arterial system to my group work.,I will provide a video explaining how the arterial system connects to my project.,,Arterial system I am going to relate the arterial system to my group work. I will provide a video explaining how the arterial system connects to my project.
129,2020-11-21 15:43:33,2020,639,Functional block diagram,DOK 2: In my own words through a flip grid video discuss how my group's project relates to the FBD.,Flip grip video,,Functional block diagram DOK 2: In my own words through a flip grid video discuss how my group's project relates to the FBD. Flip grip video
129,2020-11-21 15:45:32,2020,640,ECG,DOK 2:  In my own words through a flip grid video I will discuss how my group project relates to an ECG.,Flip Grid Video,,ECG DOK 2:  In my own words through a flip grid video I will discuss how my group project relates to an ECG. Flip Grid Video
129,2020-11-21 15:46:37,2020,641,Arterial system,DOK 2:  In my own words through a flip grid video I will discuss how my group project relates to the arterial system.,Flip Grid Video,,Arterial system DOK 2:  In my own words through a flip grid video I will discuss how my group project relates to the arterial system. Flip Grid Video
129,2020-11-21 15:47:20,2020,642,R and C principles,DOK 2:  In my own words through a flip grid video I will discuss how my group project relates to R and C principles.,Flip Grid Video,,R and C principles DOK 2:  In my own words through a flip grid video I will discuss how my group project relates to R and C principles. Flip Grid Video
129,2020-11-21 15:48:26,2020,643,PV Loops/ Time Domain,DOK 2:  In my own words through a flip grid video I will discuss how my group project relates to PV Loops/ Time Domain.,Flip grid video,,PV Loops/ Time Domain DOK 2:  In my own words through a flip grid video I will discuss how my group project relates to PV Loops/ Time Domain. Flip grid video
117,2020-11-21 17:06:51,2020,546,ECG,I will talk about ECG and what I learned in class about this topic.,I will paste a link to a video., evidence2=https://ndusbpos-my.sharepoint.com/:v:/g/personal/kiersten_evenson_ndus_edu/EQlaTRPb9pJOkrrp69qCX68BwWOd1o3fPrIz7Niw31V-5Q?e=PMLN5K,ECG I will talk about ECG and what I learned in class about this topic. I will paste a link to a video.
117,2020-11-21 17:22:08,2020,583,R and C Principles,I will be talking about how my group project has been entered into the Innovation Challenge at NDSU how we won our division and were the runners-up overall. I will also share my input to the project.,I will upload a link to the documents., evidence2=,R and C Principles I will be talking about how my group project has been entered into the Innovation Challenge at NDSU how we won our division and were the runners-up overall. I will also share my input to the project. I will upload a link to the documents.
117,2020-11-21 17:22:49,2020,581,ECG,I will be covering how I applied the R and C principle FBD ECG and PV loop/time domain to the project I am working on.,I will upload a link to a video., evidence2=,ECG I will be covering how I applied the R and C principle FBD ECG and PV loop/time domain to the project I am working on. I will upload a link to a video.
117,2020-11-21 17:22:58,2020,582,ECG,I will be talking about how my group project has been entered into the RMBS conference and my input on this project.,I will upload a link to a video., evidence2=,ECG I will be talking about how my group project has been entered into the RMBS conference and my input on this project. I will upload a link to a video.
117,2020-11-21 17:23:06,2020,583,ECG,I will be talking about how my group project has been entered into the Innovation Challenge at NDSU how we won our division and were the runners-up overall. I will also share my input to the project.,I will upload a link to the documents., evidence2=,ECG I will be talking about how my group project has been entered into the Innovation Challenge at NDSU how we won our division and were the runners-up overall. I will also share my input to the project. I will upload a link to the documents.
131,2020-11-21 17:55:24,2020,644,LVAD Research,I will achieve a DOK-2 level by connecting what I have learned to possible applications of my project. ,Flipgrid explaining how what I learned applies to my project. ,,LVAD Research I will achieve a DOK-2 level by connecting what I have learned to possible applications of my project.  Flipgrid explaining how what I learned applies to my project. 
140,2020-11-21 18:27:46,2020,317,PV loops/time domain,I will provide evidence that I have learned the PV loop and time domain. ,flipgrid video, evidence2=https://flipgrid.com/s/JebUH8teV7D_VQe5,PV loops/time domain I will provide evidence that I have learned the PV loop and time domain.  flipgrid video
108,2020-11-21 18:58:44,2020,630,ECG,I find the information which shows the FDA classification for cardiovascular devices and show how it works in my project.,My presentation video, evidence2=,ECG I find the information which shows the FDA classification for cardiovascular devices and show how it works in my project. My presentation video
112,2020-11-21 19:10:34,2020,645,Functional block diagram,I will go over how FBDs apply in our project,I will make a video going over our project and how FBDs play into it. ,,Functional block diagram I will go over how FBDs apply in our project I will make a video going over our project and how FBDs play into it. 
112,2020-11-21 19:11:38,2020,646,Simulink,I will go over how Simulink is applied in our project and some cardiovascular topics that apply to it as well,I will make a video on our project and the concepts that apply to it,,Simulink I will go over how Simulink is applied in our project and some cardiovascular topics that apply to it as well I will make a video on our project and the concepts that apply to it
112,2020-11-21 19:13:15,2020,647,Simulink,I will go over the impact our project has had and what contributions I've had. ,I will make a video going over the impact and work done so far.,,Simulink I will go over the impact our project has had and what contributions I've had.  I will make a video going over the impact and work done so far.
140,2020-11-21 19:13:32,2020,318,PV loops/time domain,I will provide evidence that I can apply the PV loop and time domain to my project.,flipgrid video, evidence2=https://flipgrid.com/s/Y2Ezs-Khnnur7LXq,PV loops/time domain I will provide evidence that I can apply the PV loop and time domain to my project. flipgrid video
112,2020-11-21 19:14:24,2020,648,Arterial system,I will go over the connection this concept has to our project. ,I will make a video going over this connection to concepts ,,Arterial system I will go over the connection this concept has to our project.  I will make a video going over this connection to concepts 
112,2020-11-21 19:15:20,2020,649,ECG,I will go over how ECGs have a connection to our project,I will make a video going over this connection to concepts ,,ECG I will go over how ECGs have a connection to our project I will make a video going over this connection to concepts 
117,2020-11-21 20:42:54,2020,380,R and C Principles,I will relate the R and C principles to the effects of CHF and how we will use software to help people monitor these effects.,I will attach a link to a video., evidence2=https://ndusbpos-my.sharepoint.com/:v:/g/personal/kiersten_evenson_ndus_edu/EeUYpmwL6IVBmchZrh-YkuwB-P4iHh_YK7GQ7egfYi5COQ?e=nDt4hT,R and C Principles I will relate the R and C principles to the effects of CHF and how we will use software to help people monitor these effects. I will attach a link to a video.
117,2020-11-21 21:44:12,2020,426,PV loops/time domain,I will explain the relationship of PV loops and the time domain to CHF. Additionally I will explain how my group will use software to help monitor these principles.,I will create a video and copy the link., evidence2=https://ndusbpos-my.sharepoint.com/:v:/g/personal/kiersten_evenson_ndus_edu/EQoMZwj9l3ROsSsiWY208Z0BsjDTzqxwSBJbXFE9Gq8hww?e=7DP1ds,PV loops/time domain I will explain the relationship of PV loops and the time domain to CHF. Additionally I will explain how my group will use software to help monitor these principles. I will create a video and copy the link.
117,2020-11-21 21:46:24,2020,581,PV loops/time domain,I will be covering how I applied the pillars to the project I am working on.,I will upload a link to a video., evidence2=,PV loops/time domain I will be covering how I applied the pillars to the project I am working on. I will upload a link to a video.
117,2020-11-21 21:46:46,2020,582,PV loops/time domain,I will be talking about how my group project has been entered into the RMBS conference and my input on this project.,I will upload a link to a video., evidence2=,PV loops/time domain I will be talking about how my group project has been entered into the RMBS conference and my input on this project. I will upload a link to a video.
117,2020-11-21 21:48:49,2020,583,PV loops/time domain,I will be talking about how my group project has been entered into the Innovation Challenge at NDSU and how we won our division. I will also share my input to the project.,I will upload a link to the documents., evidence2=,PV loops/time domain I will be talking about how my group project has been entered into the Innovation Challenge at NDSU and how we won our division. I will also share my input to the project. I will upload a link to the documents.
113,2020-11-22 12:20:22,2020,449,R an C principles,I will relate R and C principles to my project which is a biosensor for CHF. ,I will make a flipgrid relating the concepts to the project. , evidence2=https://drive.google.com/drive/folders/1eVOqrPPmZqI1GS6P1DKC1Pw_kEf3XrAb?usp=sharing,R an C principles I will relate R and C principles to my project which is a biosensor for CHF.  I will make a flipgrid relating the concepts to the project. 
135,2020-11-22 18:21:00,2020,650,ECG,I will talk about what we learned in class about the ECG in my own words. ,Flipgrid video,,ECG I will talk about what we learned in class about the ECG in my own words.  Flipgrid video
135,2020-11-22 18:23:28,2020,451,Human factors,I will learn about human factors and what it is and what things are considered when designing something ,, evidence2=,Human factors I will learn about human factors and what it is and what things are considered when designing something  
135,2020-11-22 19:09:23,2020,651,Functional block diagram,I will connect the concepts from class about the FBD to my group's project.  ,Flipgrid video,,Functional block diagram I will connect the concepts from class about the FBD to my group's project.   Flipgrid video
127,2020-11-22 19:25:57,2020,408,ECG,For my first ECG DOK-1 token I will discuss chapter 7 ECG Basics. I will then create a second token to discuss Chapter 12 ECG Pattern Analysis.,2 different flip grid video links , evidence2=Video 1: https://flipgrid.com/s/zLPk2rpHNAzGMSmNVideo 2: https://flipgrid.com/s/2THUscWrfsxd13tV,ECG For my first ECG DOK-1 token I will discuss chapter 7 ECG Basics. I will then create a second token to discuss Chapter 12 ECG Pattern Analysis. 2 different flip grid video links 
126,2020-11-22 19:26:27,2020,556,Concept 4: ECG,This token will satisfy my DOK-4 requirement for Concept 4: ECG. I will do this by illustrating how my group's project was impactful on academia.,I will provide evidence of my participation in the NDSU Innovation Challenge., evidence2=https://drive.google.com/file/d/1i_Df8RVYxhkclZTrYyLJVbVFzlcGnkUz/view?usp=sharing,Concept 4: ECG This token will satisfy my DOK-4 requirement for Concept 4: ECG. I will do this by illustrating how my group's project was impactful on academia. I will provide evidence of my participation in the NDSU Innovation Challenge.
119,2020-11-22 19:34:32,2020,387,Functional block diagram,I will learn how the functional block diagram relates to my project for a DOK2,I will provide a flipgrid explaining how the FBD relates to the project that we are working on., evidence2=https://flipgrid.com/s/qqqXTy7DWjbbiQcu,Functional block diagram I will learn how the functional block diagram relates to my project for a DOK2 I will provide a flipgrid explaining how the FBD relates to the project that we are working on.
111,2020-11-22 19:58:41,2020,652,R and C principles,Using my knowledge of the R&C System along with what has been learned through my project I will talk through and explain how I used this knowledge to work with my group to complete an abstract for the RMBS. ,I will submit our abstract as well as a written paragraph stating what I have done to contribute to the abstract writing and the project as well as detail connections. ,,R and C principles Using my knowledge of the R&C System along with what has been learned through my project I will talk through and explain how I used this knowledge to work with my group to complete an abstract for the RMBS.  I will submit our abstract as well as a written paragraph stating what I have done to contribute to the abstract writing and the project as well as detail connections. 
106,2020-11-22 21:05:44,2020,469,PV loops/time domain,I will take the information that we learned about PV loops to determine if we need an ECG sensor on our device for a DOK 3 token,I will provide a video explaining how we applied the concept., evidence2=https://youtu.be/1AWB1mf0NUY,PV loops/time domain I will take the information that we learned about PV loops to determine if we need an ECG sensor on our device for a DOK 3 token I will provide a video explaining how we applied the concept.
114,2020-11-22 22:44:06,2020,401,Arterial system,I will explain the arterial system in my own words using a Flipgrid video for a DOK-1.,I will make a Flipgrid video., evidence2=https://flipgrid.com/9f178dfb,Arterial system I will explain the arterial system in my own words using a Flipgrid video for a DOK-1. I will make a Flipgrid video.
114,2020-11-23 00:05:27,2020,362,R and C principles,I will explain how R and C principles relate to my project (aerosols) for a DOK-2.,I will make a Flipgrid video., evidence2=https://flipgrid.com/cbf0cd68,R and C principles I will explain how R and C principles relate to my project (aerosols) for a DOK-2. I will make a Flipgrid video.
141,2020-11-23 00:18:45,2020,653,ECG,How PM 2.5 leads to abnormal ECG reading: a connection between project and concept taught in class ,video evidence to support findings,,ECG How PM 2.5 leads to abnormal ECG reading: a connection between project and concept taught in class  video evidence to support findings
141,2020-11-23 00:35:23,2020,654,ECG,Illustrate how the various segments of the ECG graph changes with respect to Changes in heart condition / diseases,video evidence will be presented ,,ECG Illustrate how the various segments of the ECG graph changes with respect to Changes in heart condition / diseases video evidence will be presented 
115,2020-11-23 00:55:03,2020,365,R and C principles,I will make a flipgrid video explaining what I learned about R and C principles.,Flipgrid video!, evidence2=https://flipgrid.com/s/mM_aFxvcCznC27bm,R and C principles I will make a flipgrid video explaining what I learned about R and C principles. Flipgrid video!
115,2020-11-23 01:27:21,2020,371,R and C principles,I will make a flipgrid video relating R and C principles to my teams project (aerosols).,Flipgrid video!, evidence2=https://flipgrid.com/s/h65XxcrHVoPnuxfW,R and C principles I will make a flipgrid video relating R and C principles to my teams project (aerosols). Flipgrid video!
115,2020-11-23 01:28:54,2020,655,Arterial system,I will explain what I learned about the arterial system in a video presentation.,Flipgrid ,,Arterial system I will explain what I learned about the arterial system in a video presentation. Flipgrid 
115,2020-11-23 01:30:11,2020,656,Arterial system,I will apply what I learned about the arterial system to my group's (Aerosols) project in a video presentation for a DOK-2 token.,Flipgrid,,Arterial system I will apply what I learned about the arterial system to my group's (Aerosols) project in a video presentation for a DOK-2 token. Flipgrid
139,2020-11-23 12:43:15,2020,657,Patent ,I am going to learn about the patenting process and apply for a patent for our project resulting in a DOK-4.,I will provide images proving application and a description of my impact on the overall project.,,Patent  I am going to learn about the patenting process and apply for a patent for our project resulting in a DOK-4. I will provide images proving application and a description of my impact on the overall project.
138,2020-11-23 13:50:08,2020,658,RMBS Abstract submission,We submitted an abstract to the RMBS conference,I will provide proof of submission and the abstract that was submitted,,RMBS Abstract submission We submitted an abstract to the RMBS conference I will provide proof of submission and the abstract that was submitted
135,2020-11-23 15:39:05,2020,452,CHF,I will learn about CHF (Congestive Heart Failure) what causes it and what the symptoms and treatment options are.  ,Pictures of my notes and a summary paragraph(s), evidence2=,CHF I will learn about CHF (Congestive Heart Failure) what causes it and what the symptoms and treatment options are.   Pictures of my notes and a summary paragraph(s)
114,2020-11-23 16:35:43,2020,659,Functional block diagram,I will apply the functional block diagram to my project (aerosols).,Flipgrid video.,,Functional block diagram I will apply the functional block diagram to my project (aerosols). Flipgrid video.
114,2020-11-23 16:36:58,2020,660,R and C principles,I will apply R and C principles to my project (aerosols).,Flipgrid video.,,R and C principles I will apply R and C principles to my project (aerosols). Flipgrid video.
114,2020-11-23 16:38:55,2020,661,Functional block diagram,I will discuss our aerosol team's abstract submission to RMBS how it affects society and how it relates to pillars.,I will make a video.,,Functional block diagram I will discuss our aerosol team's abstract submission to RMBS how it affects society and how it relates to pillars. I will make a video.
114,2020-11-23 16:42:48,2020,662,R and C principles,I will discuss our aerosol team's abstract submission to NCUR how it affects society and how it relates to pillars.,Flipgrid video.,,R and C principles I will discuss our aerosol team's abstract submission to NCUR how it affects society and how it relates to pillars. Flipgrid video.
99,2020-11-23 17:29:53,2020,429,Bluetooth Low Energy,Will show how Bluetooth Low Energy will be used on our project,Google doc explaining how BLE will be used in our project, evidence2=https://docs.google.com/document/d/1d73mbY2S3fVNw8urdvDUKOnjuL4ZI5ic-a5RPjU76UU/edit?usp=sharing,Bluetooth Low Energy Will show how Bluetooth Low Energy will be used on our project Google doc explaining how BLE will be used in our project
110,2020-11-23 17:33:58,2020,663,R and C principles,I will relate the R and C principles and other pillar concepts to my project Aerosols team as we plan on creating an experiment to test the effects of PM 2.5 on the cardiovascular system. In the experiment rat subjects will be tested on. My role in this experiment is to determine the flow rates needed and the respiration rates of the test subjects. We have submitted an abstract to two conferences,I will create a video of the things listed in the description. ,,R and C principles I will relate the R and C principles and other pillar concepts to my project Aerosols team as we plan on creating an experiment to test the effects of PM 2.5 on the cardiovascular system. In the experiment rat subjects will be tested on. My role in this experiment is to determine the flow rates needed and the respiration rates of the test subjects. We have submitted an abstract to two conferences I will create a video of the things listed in the description. 
140,2020-11-23 17:58:05,2020,664,ECG,In this token I will relate my understanding of multiple pillars to the contributions I made in order to develop an antenna for leadless defibrillation. This should satisfy a DOK3 and have an impact to my group. ,a link to a video that will show how I used multiple pillars in order to come up with ideas and contributions to my project. ,,ECG In this token I will relate my understanding of multiple pillars to the contributions I made in order to develop an antenna for leadless defibrillation. This should satisfy a DOK3 and have an impact to my group.  a link to a video that will show how I used multiple pillars in order to come up with ideas and contributions to my project. 
135,2020-11-23 18:05:30,2020,665,R and C principles,I will connect the principles that we went over in class about R and C to my project.  ,Flipgrid video,,R and C principles I will connect the principles that we went over in class about R and C to my project.   Flipgrid video
114,2020-11-23 19:17:31,2020,363,PV loops/time domain,I will explain how PV loops/time domain relate to my project (aerosols).,Flipgrid video., evidence2=https://flipgrid.com/b4d72eee,PV loops/time domain I will explain how PV loops/time domain relate to my project (aerosols). Flipgrid video.
115,2020-11-23 19:18:22,2020,367,PV loops/time domain,I will make a flipgrid video explaining what I learned about PV loops/time domain.,Flipgrid!, evidence2=https://flipgrid.com/s/QJ_y8gZMHgaFXfu_,PV loops/time domain I will make a flipgrid video explaining what I learned about PV loops/time domain. Flipgrid!
115,2020-11-23 21:39:10,2020,373,PV loops/time domain,I will make a flipgrid video relating PV loops/time domain to my teams project (aerosols).,Flipgrid!, evidence2=https://flipgrid.com/s/vpqJQLiqQzWtrPYd,PV loops/time domain I will make a flipgrid video relating PV loops/time domain to my teams project (aerosols). Flipgrid!
109,2020-11-23 21:41:12,2020,666,ECG,I will discuss the ECG concepts taught in class to convey my understanding of the subject.,I will provide a flipgrid video of me talking about the concept.,,ECG I will discuss the ECG concepts taught in class to convey my understanding of the subject. I will provide a flipgrid video of me talking about the concept.
109,2020-11-23 21:42:27,2020,667,R and C principles,I will discuss how the R and C principles taught in class have been applied to our biosensor project.,I will provide a flipgrid video going over how the knowledge helped our project.,,R and C principles I will discuss how the R and C principles taught in class have been applied to our biosensor project. I will provide a flipgrid video going over how the knowledge helped our project.
109,2020-11-23 21:43:03,2020,668,PV loops/time domain,I will discuss how the PV concepts discussed in class are applied to our biosensors project.,I will provide a flipgrid video as evidence.,,PV loops/time domain I will discuss how the PV concepts discussed in class are applied to our biosensors project. I will provide a flipgrid video as evidence.
109,2020-11-23 21:43:46,2020,669,ECG,I will explain how the ECG concepts discussed in class can be applied to the biosensor project.,I will do so through the use of flipgrid.,,ECG I will explain how the ECG concepts discussed in class can be applied to the biosensor project. I will do so through the use of flipgrid.
109,2020-11-23 21:44:20,2020,670,Arterial system,I will discuss how the arterial system concepts taught in class apply to the biosensor project.,I will provide a flipgrid video detailing the connection.,,Arterial system I will discuss how the arterial system concepts taught in class apply to the biosensor project. I will provide a flipgrid video detailing the connection.
109,2020-11-23 21:48:20,2020,671,Setting up a remote server via AWS,My work on this project taught me about how to start and maintain an instance using AWS that could be used as a database to store information for our biosensor device.,I will use a flipgrid/youtube video to show what I learned and how I applied it.,,Setting up a remote server via AWS My work on this project taught me about how to start and maintain an instance using AWS that could be used as a database to store information for our biosensor device. I will use a flipgrid/youtube video to show what I learned and how I applied it.
138,2020-11-23 21:55:55,2020,672,ECG DOK-4,I will show how I applied ECG concepts to the project and how I used those concepts to form a python software of detecting abnormalities in heart rate that is used in the pitch to the innovation challenge,I will provide screenshots of the abstract used for the innovation challenge and a video explaining how ECG principles were used to create the backend software for our biosensors project,,ECG DOK-4 I will show how I applied ECG concepts to the project and how I used those concepts to form a python software of detecting abnormalities in heart rate that is used in the pitch to the innovation challenge I will provide screenshots of the abstract used for the innovation challenge and a video explaining how ECG principles were used to create the backend software for our biosensors project
138,2020-11-23 21:57:12,2020,621,ECG,I will show how ECG principles relate to our project,I will provide a flip grid, evidence2=,ECG I will show how ECG principles relate to our project I will provide a flip grid
109,2020-11-23 22:05:48,2020,673,Data Transfer (BLE/WIFI) and AWS,I will talk about what I learned about when researching Data Transfer over remote protocols setting up a database and how it connects to the concepts we learned in class.,I will use a youtube video to present this information.,,Data Transfer (BLE/WIFI) and AWS I will talk about what I learned about when researching Data Transfer over remote protocols setting up a database and how it connects to the concepts we learned in class. I will use a youtube video to present this information.
109,2020-11-23 22:06:36,2020,674,Data Transfer (BLE/WIFI) and AWS,I will talk about how the knowledge I gained through this research can be applied to our biosensor project.,I will use a youtube video to display this connection.,,Data Transfer (BLE/WIFI) and AWS I will talk about how the knowledge I gained through this research can be applied to our biosensor project. I will use a youtube video to display this connection.
109,2020-11-23 22:11:47,2020,675,Data Transfer (BLE/WIFI) and AWS,For this DOK3 I will show how I used the knowledge I gained on this topics along with the concepts I learned in class and to write code for transferring the data and to setup the server and database to be used by our biosensor.,I will use a youtube video to convey this connection.,,Data Transfer (BLE/WIFI) and AWS For this DOK3 I will show how I used the knowledge I gained on this topics along with the concepts I learned in class and to write code for transferring the data and to setup the server and database to be used by our biosensor. I will use a youtube video to convey this connection.
109,2020-11-23 22:14:04,2020,676,Data Transfer (BLE/WIFI) and AWS,I will show how my work in developing the software for the biosensor aided in our abstract submission for the Innovation Challenge and our first place finish at ND Innovation Day.,I will use a youtube video to describe my work.,,Data Transfer (BLE/WIFI) and AWS I will show how my work in developing the software for the biosensor aided in our abstract submission for the Innovation Challenge and our first place finish at ND Innovation Day. I will use a youtube video to describe my work.
109,2020-11-23 22:15:24,2020,677,Functional block diagram,I used the concepts of a FBD to help organize and develop the processing pipeline for the software side of our biosensor.,I will use a youtube video to describe how I utilized the FBD.,,Functional block diagram I used the concepts of a FBD to help organize and develop the processing pipeline for the software side of our biosensor. I will use a youtube video to describe how I utilized the FBD.
109,2020-11-23 22:17:04,2020,678,Functional block diagram,I will explain how my work on the biosensor software helped our abstract submission into the RMBS conference. Currently we are still awaiting the results of our submission but I will provide an update when we hear back.,I will provide my evidence through the use of a youtube video.,,Functional block diagram I will explain how my work on the biosensor software helped our abstract submission into the RMBS conference. Currently we are still awaiting the results of our submission but I will provide an update when we hear back. I will provide my evidence through the use of a youtube video.
114,2020-11-23 22:21:12,2020,402,Arterial system,I will explain how the arterial system relates to my project (aerosols).,Flipgrid video., evidence2=https://flipgrid.com/a56204f6,Arterial system I will explain how the arterial system relates to my project (aerosols). Flipgrid video.
120,2020-11-23 22:47:34,2020,679,HFSS,I will learn how to model in HFSS to test my groups antennae,an image of my first hfss project and how i made it,,HFSS I will learn how to model in HFSS to test my groups antennae an image of my first hfss project and how i made it
117,2020-11-23 22:52:23,2020,581,Functional Block Diagram,I will be covering how I applied the pillars to the project I am working on.,I will upload a link to a video., evidence2=,Functional Block Diagram I will be covering how I applied the pillars to the project I am working on. I will upload a link to a video.
105,2020-11-24 10:26:58,2020,680,Functional block diagram,How our biosensor project DOK-3 Innovation challenge submission can be represented on a FBD,DOK-3 evidence of our Innovation Challenge submission and my contributions to the group project,,Functional block diagram How our biosensor project DOK-3 Innovation challenge submission can be represented on a FBD DOK-3 evidence of our Innovation Challenge submission and my contributions to the group project
105,2020-11-24 10:29:42,2020,681,ECG,How our biosensor project submission to the RMBS conference can be represented with ECG concepts.,Evidence of our project submission to the RMBS conference and my contributions to the project in a flipgrid video,,ECG How our biosensor project submission to the RMBS conference can be represented with ECG concepts. Evidence of our project submission to the RMBS conference and my contributions to the project in a flipgrid video
123,2020-11-24 12:08:22,2020,682,ECG,Describe how the ECG relates to our innovation and a more detailed description of how it connect to other pillars,https://shorts.flipgrid.com/watch/14289422071628291,,ECG Describe how the ECG relates to our innovation and a more detailed description of how it connect to other pillars https://shorts.flipgrid.com/watch/14289422071628291
123,2020-11-24 12:09:05,2020,683,ECG,HOW ECG applies to our innovation and where we submitted our innovation for review,https://shorts.flipgrid.com/watch/14289422071628291,,ECG HOW ECG applies to our innovation and where we submitted our innovation for review https://shorts.flipgrid.com/watch/14289422071628291
117,2020-11-24 13:54:28,2020,582,Functional Block Diagram,I will be talking about how my group project has been entered into the RMBS conference and my input on this project.,I will upload a link to a video., evidence2=,Functional Block Diagram I will be talking about how my group project has been entered into the RMBS conference and my input on this project. I will upload a link to a video.
125,2020-11-24 15:03:57,2020,264,R and C principles,For this DOK-2 token I will demonstrate the relevance of my knowledge of R&C principles to my teams project the biosensor for CHF patients as pertaining to the elastance and complaisance of the heart with and without CHF. **Note: I have redone this token in order to reflect more r & c principles rather than the content of my last video which focused more on ECG. ,Video explanation , evidence2=https://ndusbpos-my.sharepoint.com/:v:/g/personal/rachel_l_wright_ndus_edu/EVwZTV0RbAVKsQjsSVgSoTkB5I-Mpfq5e3zkdGo-I97YmQ?e=zPyB5K,R and C principles For this DOK-2 token I will demonstrate the relevance of my knowledge of R&C principles to my teams project the biosensor for CHF patients as pertaining to the elastance and complaisance of the heart with and without CHF. **Note: I have redone this token in order to reflect more r & c principles rather than the content of my last video which focused more on ECG.  Video explanation 
